0.71340,1.84993,2.83084,1.96756,air
0.71302,1.84981,2.83109,1.96781,air
0.71302,1.84968,2.83071,1.96781,air
0.71315,1.84993,2.83021,1.96794,air
0.71290,1.84893,2.83121,1.96794,air
0.71302,1.84918,2.83109,1.96781,air
0.71265,1.84906,2.83096,1.96756,air
0.71265,1.84893,2.83059,1.96719,air
0.71302,1.84968,2.83146,1.96806,air
0.71302,1.84918,2.83121,1.96806,air
0.71315,1.85006,2.83184,1.96844,air
0.71327,1.84943,2.83196,1.96856,air
0.71327,1.85006,2.83146,1.96831,air
0.71327,1.85018,2.83209,1.96769,air
0.71340,1.85081,2.83209,1.96869,air
0.71352,1.85018,2.83121,1.96831,air
0.71302,1.85006,2.83096,1.96831,air
0.71352,1.85018,2.83121,1.96844,air
0.71302,1.84993,2.83121,1.96819,air
0.71302,1.84993,2.83159,1.96844,air
0.71340,1.85043,2.83084,1.96819,air
0.71327,1.85018,2.83221,1.96844,air
0.71327,1.85031,2.83196,1.96894,air
0.71327,1.84993,2.83196,1.96856,air
0.71365,1.85006,2.83209,1.96881,air
0.71327,1.85043,2.83196,1.96881,air
0.71340,1.85056,2.83221,1.96906,air
0.71252,1.84856,2.82946,1.96881,air
0.71315,1.85018,2.83184,1.96831,air
0.71277,1.84981,2.83071,1.96806,air
0.71302,1.85006,2.83221,1.96856,air
0.71315,1.85043,2.83209,1.96831,air
0.71302,1.84993,2.83184,1.96844,air
0.71352,1.85056,2.83246,1.96894,air
0.71290,1.85006,2.83184,1.96794,air
0.71302,1.85006,2.83209,1.96869,air
0.71302,1.85018,2.82534,1.96831,air
0.71290,1.84956,2.83221,1.96844,air
0.71327,1.85006,2.83196,1.96844,air
0.71315,1.85006,2.83196,1.96844,air
0.71265,1.84968,2.83096,1.96819,air
0.71302,1.84981,2.83146,1.96819,air
0.71277,1.84968,2.83071,1.96806,air
0.71265,1.84956,2.83121,1.96806,air
0.71265,1.84956,2.83134,1.96806,air
0.71277,1.84956,2.83134,1.96744,air
0.71252,1.84931,2.83109,1.96756,air
0.71240,1.84918,2.83096,1.96706,air
0.71252,1.84893,2.83109,1.96731,air
0.71265,1.84956,2.83146,1.96756,air
0.71215,1.84956,2.83184,1.96831,air
0.71265,1.84918,2.83084,1.96769,air
0.71277,1.84881,2.83134,1.96781,air
0.71265,1.84981,2.83146,1.96794,air
0.71277,1.84943,2.83146,1.96806,air
0.71252,1.84918,2.82959,1.96744,air
0.71290,1.84943,2.83121,1.96781,air
0.71302,1.84893,2.83146,1.96794,air
0.71265,1.84893,2.83146,1.96806,air
0.71252,1.84931,2.83134,1.96769,air
0.71252,1.84918,2.83121,1.96731,air
0.70890,1.84906,2.83034,1.96744,air
0.71252,1.84906,2.83084,1.96744,air
0.71265,1.84943,2.83109,1.96794,air
0.71265,1.84931,2.83134,1.96806,air
0.71315,1.84981,2.83171,1.96281,air
0.71227,1.84906,2.83109,1.96769,air
0.71252,1.84931,2.83109,1.96781,air
0.71240,1.84881,2.83071,1.96769,air
0.71265,1.84893,2.83059,1.96731,air
0.71277,1.84906,2.83059,1.96744,air
0.71290,1.84843,2.83121,1.96769,air
0.71277,1.84906,2.83109,1.96769,air
0.71265,1.84918,2.83121,1.96719,air
0.71265,1.84931,2.83171,1.96781,air
0.71315,1.85018,2.83271,1.96869,air
0.71252,1.84931,2.83096,1.96806,air
0.71265,1.84943,2.83184,1.96794,air
0.71240,1.84868,2.83121,1.96756,air
0.71215,1.84881,2.83109,1.96719,air
0.71240,1.84893,2.83121,1.96744,air
0.71252,1.84893,2.83084,1.96781,air
0.71252,1.84918,2.83146,1.96769,air
0.71265,1.84906,2.83121,1.96769,air
0.71265,1.84856,2.83184,1.96806,air
0.71277,1.84943,2.83121,1.96819,air
0.71252,1.84906,2.83134,1.96756,air
0.71265,1.84918,2.83159,1.96756,air
0.71290,1.84918,2.83196,1.96806,air
0.71240,1.84918,2.83096,1.96781,air
0.71277,1.84918,2.83109,1.96781,air
0.71277,1.84918,2.83196,1.96831,air
0.71252,1.84918,2.83171,1.96781,air
0.71252,1.84918,2.83184,1.96806,air
0.71227,1.84881,2.83134,1.96706,air
0.71227,1.84893,2.83121,1.96744,air
0.71252,1.84893,2.83146,1.96719,air
0.71202,1.84806,2.83096,1.96731,air
0.71227,1.84893,2.83134,1.96731,air
0.71240,1.84893,2.83134,1.96769,air
0.71227,1.84881,2.83121,1.96719,air
0.71240,1.84868,2.83121,1.96744,air
0.71252,1.84868,2.83009,1.96731,air
0.71227,1.84856,2.83084,1.96694,air
0.71252,1.84868,2.83134,1.96719,air
0.71227,1.84831,2.83071,1.96706,air
0.71240,1.84868,2.83109,1.96744,air
0.71240,1.84843,2.83046,1.96619,air
0.71202,1.84831,2.83059,1.96681,air
0.71215,1.84818,2.83059,1.96656,air
0.71202,1.84781,2.83071,1.96644,air
0.71165,1.84806,2.83046,1.96669,air
0.71215,1.84806,2.83046,1.96681,air
0.71190,1.84793,2.83021,1.96656,air
0.71240,1.84856,2.83084,1.96719,air
0.71215,1.84843,2.83021,1.96694,air
0.71227,1.84856,2.83096,1.96719,air
0.71240,1.84218,2.83146,1.96744,air
0.71227,1.84831,2.83146,1.96731,air
0.71227,1.84868,2.83159,1.96769,air
0.71202,1.84881,2.83146,1.96706,air
0.71227,1.84868,2.83134,1.96719,air
0.71227,1.84831,2.83146,1.96756,air
0.71240,1.84831,2.83159,1.96756,air
0.71252,1.84881,2.83159,1.96719,air
0.71227,1.84868,2.83084,1.96719,air
0.71190,1.84868,2.83121,1.96731,air
0.71240,1.84868,2.83109,1.96744,air
0.71190,1.84831,2.82984,1.96706,air
0.71190,1.84831,2.83084,1.96706,air
0.71252,1.84881,2.83159,1.96781,air
0.71277,1.84918,2.82596,1.94443,air
0.71577,1.84731,2.83159,1.96744,air
0.71515,1.83681,2.84109,1.97244,air
0.70290,1.85543,2.79759,1.97419,air
0.71152,1.85156,2.83571,1.97056,air
0.71327,1.85106,2.83559,1.96956,air
0.71302,1.85093,2.83471,1.96606,air
0.71190,1.84843,2.83571,1.97044,air
0.71302,1.85081,2.83496,1.97019,air
0.71140,1.84706,2.82971,1.96481,air
0.71327,1.85131,2.83434,1.96981,air
0.71327,1.84768,2.83059,1.96681,air
0.71327,1.85118,2.83509,1.97006,air
0.71315,1.84943,2.83421,1.96518,air
0.71165,1.84906,2.83459,1.96956,air
0.71290,1.85018,2.83396,1.96869,air
0.71202,1.84793,2.83046,1.96331,air
0.71252,1.84743,2.82996,1.96619,air
0.71165,1.84731,2.82946,1.96606,air
0.71165,1.84706,2.82909,1.96606,air
0.71152,1.84693,2.82859,1.96543,air
0.71090,1.84656,2.82896,1.96556,air
0.71115,1.84656,2.82909,1.96556,air
0.71127,1.84681,2.82946,1.96568,air
0.71115,1.84681,2.82934,1.96556,air
0.71127,1.84681,2.82909,1.96581,air
0.71090,1.84593,2.82921,1.96556,air
0.71140,1.84681,2.82946,1.96568,air
0.71090,1.84693,2.82959,1.96518,air
0.71077,1.84668,2.82971,1.96568,air
0.71077,1.84643,2.82921,1.96531,air
0.71102,1.84656,2.82834,1.96556,air
0.71090,1.84631,2.82921,1.96556,air
0.71090,1.84631,2.82896,1.96543,air
0.71065,1.84656,2.82909,1.96531,air
0.71102,1.84581,2.82921,1.96556,air
0.71102,1.84668,2.82934,1.96568,air
0.71090,1.84656,2.82934,1.96531,air
0.71115,1.84706,2.83009,1.96593,air
0.71140,1.84643,2.83046,1.96644,air
0.71102,1.84656,2.83071,1.96631,air
0.71140,1.84718,2.83046,1.96631,air
0.71140,1.84718,2.82409,1.96631,air
0.71102,1.84706,2.83009,1.96631,air
0.71140,1.84718,2.82934,1.96606,air
0.71115,1.84718,2.83059,1.96619,air
0.71140,1.84731,2.83059,1.96619,air
0.71090,1.84706,2.83009,1.96581,air
0.71140,1.84743,2.83096,1.96656,air
0.71140,1.84731,2.83071,1.96556,air
0.71127,1.84718,2.82996,1.96593,air
0.71115,1.84731,2.83059,1.96631,air
0.71152,1.84656,2.83046,1.96631,air
0.71152,1.84718,2.82996,1.96593,air
0.71177,1.84731,2.83046,1.96644,air
0.71115,1.84731,2.83046,1.96631,air
0.71090,1.84643,2.82996,1.96581,air
0.71152,1.84718,2.82934,1.96631,air
0.71140,1.84693,2.83009,1.96619,air
0.71090,1.84718,2.83059,1.96644,air
0.71140,1.84743,2.83121,1.96681,air
0.71127,1.84718,2.83109,1.96656,air
0.71115,1.84756,2.83134,1.96644,air
0.71090,1.84718,2.83084,1.96644,air
0.71140,1.84768,2.83134,1.96669,air
0.71127,1.84718,2.83071,1.96644,air
0.71140,1.84756,2.83084,1.96681,air
0.70802,1.84768,2.83071,1.96681,air
0.71140,1.84793,2.83196,1.96744,air
0.71152,1.84781,2.83109,1.96694,air
0.71165,1.84818,2.83096,1.96706,air
0.71190,1.84818,2.83171,1.96744,air
0.71177,1.84818,2.83171,1.96731,air
0.71177,1.84756,2.83171,1.96719,air
0.71177,1.84793,2.83184,1.96744,air
0.71140,1.84756,2.83171,1.96619,air
0.71152,1.84781,2.83196,1.96744,air
0.71165,1.84818,2.83196,1.96756,air
0.71215,1.84831,2.83246,1.96756,air
0.71152,1.84768,2.83171,1.96719,air
0.71152,1.84781,2.83184,1.96744,air
0.71165,1.84806,2.83196,1.96756,air
0.71152,1.84781,2.83109,1.96719,air
0.71165,1.84756,2.83071,1.96719,air
0.71165,1.84743,2.83096,1.96719,air
0.71152,1.84743,2.83146,1.96719,air
0.71127,1.84681,2.83109,1.96669,air
0.71127,1.84706,2.83109,1.96681,air
0.71152,1.84768,2.83146,1.96669,air
0.71140,1.84731,2.83121,1.96681,air
0.71152,1.84718,2.83134,1.96706,air
0.71152,1.84718,2.83084,1.96681,air
0.71165,1.84693,2.83084,1.96719,air
0.71127,1.84731,2.83121,1.96681,air
0.71127,1.83768,2.82796,1.96543,air
0.71140,1.84731,2.83071,1.96669,air
0.71177,1.84781,2.83134,1.96769,air
0.71115,1.84718,2.83134,1.96719,air
0.71165,1.84756,2.83184,1.96093,air
0.71140,1.84681,2.83146,1.96731,air
0.71152,1.84731,2.83146,1.96694,air
0.71115,1.84768,2.83146,1.96681,air
0.71152,1.84743,2.83159,1.96719,air
0.71115,1.84756,2.83171,1.96744,air
0.71140,1.84693,2.83084,1.96706,air
0.71165,1.84793,2.83184,1.96769,air
0.71152,1.84781,2.83171,1.96756,air
0.71140,1.84743,2.83184,1.96769,air
0.71165,1.84768,2.83184,1.96731,air
0.71152,1.84806,2.83221,1.96769,air
0.71152,1.84768,2.83184,1.96756,air
0.71190,1.84818,2.83246,1.96819,air
0.71190,1.84793,2.83296,1.96831,air
0.71202,1.84856,2.83296,1.96844,air
0.71190,1.84843,2.83321,1.96844,air
0.71202,1.84868,2.83296,1.96856,air
0.71215,1.84856,2.83346,1.96881,air
0.71240,1.84906,2.83259,1.96881,air
0.71190,1.84856,2.83284,1.96869,air
0.71190,1.84856,2.83359,1.96856,air
0.71202,1.84906,2.83384,1.96906,air
0.71202,1.84868,2.83371,1.96894,air
0.71215,1.84918,2.83421,1.96869,air
0.71227,1.83831,2.83409,1.96944,air
0.71252,1.84918,2.83421,1.96944,air
0.71252,1.84918,2.83446,1.96956,air
0.71252,1.84968,2.83496,1.96994,air
0.71215,1.84931,2.83434,1.96956,air
0.71215,1.84968,2.83434,1.96944,air
0.71240,1.84968,2.83484,1.96956,air
0.71215,1.84931,2.83396,1.96969,air
0.71202,1.84918,2.83396,1.96931,air
0.71215,1.84943,2.83421,1.96919,air
0.71252,1.84943,2.83409,1.96944,air
0.71215,1.84931,2.83446,1.96919,air
0.71227,1.84956,2.83459,1.96894,air
0.71227,1.84931,2.83459,1.96931,air
0.71202,1.84931,2.83421,1.96944,air
0.71240,1.84906,2.83421,1.96956,air
0.71227,1.84956,2.83459,1.96969,air
0.71240,1.84968,2.83484,1.96994,air
0.71215,1.84968,2.83509,1.96981,air
0.71227,1.84981,2.83496,1.96981,air
0.71252,1.84981,2.83496,1.96931,air
0.71227,1.84956,2.83471,1.96994,air
0.71240,1.84943,2.83496,1.96994,air
0.71277,1.84918,2.83496,1.96969,air
0.71227,1.84956,2.83471,1.96969,air
0.70840,1.84893,2.83446,1.96931,air
0.71215,1.84943,2.83434,1.96906,air
0.71265,1.84968,2.83459,1.96981,air
0.71227,1.84956,2.83396,1.96969,air
0.71215,1.84956,2.83446,1.96956,air
0.71215,1.84956,2.83459,1.96981,air
0.71252,1.84943,2.83496,1.97019,air
0.71240,1.84993,2.83484,1.97031,air
0.71252,1.84968,2.83496,1.96969,air
0.71265,1.84993,2.83484,1.97019,air
0.71252,1.84981,2.83496,1.97006,air
0.71252,1.84981,2.83421,1.97006,air
0.71240,1.84993,2.83509,1.97019,air
0.71215,1.84968,2.83509,1.97019,air
0.71202,1.84906,2.83421,1.96981,air
0.71252,1.84981,2.83459,1.96994,air
0.71265,1.84993,2.83496,1.96944,air
0.71227,1.84968,2.83471,1.97019,air
0.71202,1.84943,2.83446,1.96994,air
0.71227,1.84981,2.83396,1.97019,air
0.71240,1.84981,2.83496,1.97019,air
0.71252,1.84943,2.83446,1.96969,air
0.71215,1.84968,2.83509,1.96969,air
0.71190,1.84943,2.83496,1.97006,air
0.71202,1.84918,2.83496,1.97019,air
0.71227,1.84956,2.83459,1.97031,air
0.71215,1.84968,2.83496,1.97019,air
0.71215,1.84918,2.83459,1.97031,air
0.71215,1.84956,2.83484,1.97019,air
0.71265,1.85018,2.83534,1.96994,air
0.71277,1.85018,2.83559,1.97094,air
0.71215,1.84956,2.82559,1.96819,air
0.71265,1.84968,2.83459,1.97056,air
0.71227,1.84993,2.83534,1.97044,air
0.71252,1.84956,2.83484,1.97031,air
0.71190,1.84881,2.83446,1.96969,air
0.71202,1.84931,2.83471,1.97006,air
0.71227,1.84956,2.83496,1.96981,air
0.71202,1.84918,2.83509,1.96994,air
0.71215,1.84968,2.83521,1.97044,air
0.71227,1.84906,2.83509,1.96994,air
0.71215,1.84943,2.83471,1.97031,air
0.71202,1.84956,2.83434,1.97031,air
0.71202,1.84981,2.83521,1.97056,air
0.71227,1.84981,2.83559,1.97056,air
0.71240,1.84993,2.83484,1.97069,air
0.71215,1.84943,2.83509,1.97056,air
0.71227,1.84968,2.83534,1.97056,air
0.71190,1.84968,2.83484,1.97044,air
0.71227,1.84968,2.83559,1.97019,air
0.71190,1.84918,2.83534,1.96981,air
0.71277,1.84981,2.83559,1.97069,air
0.71202,1.84968,2.83521,1.97044,air
0.71227,1.84943,2.83559,1.97106,air
0.71240,1.84993,2.83584,1.97056,air
0.71240,1.84981,2.83546,1.97081,air
0.71240,1.84531,2.82121,1.97106,air
0.71252,1.84993,2.83546,1.97081,air
0.71240,1.84993,2.83496,1.97144,air
0.71252,1.85031,2.83571,1.97106,air
0.71277,1.85018,2.83621,1.97119,air
0.71252,1.85006,2.83634,1.97119,air
0.71277,1.85043,2.83659,1.97169,air
0.71315,1.85106,2.83709,1.97131,air
0.71240,1.85031,2.83609,1.97156,air
0.71265,1.85068,2.83684,1.97156,air
0.71252,1.85056,2.83684,1.97169,air
0.71315,1.85106,2.83684,1.97206,air
0.71302,1.85106,2.83709,1.97144,air
0.71240,1.85068,2.83621,1.97144,air
0.71327,1.85118,2.83734,1.97194,air
0.71315,1.85093,2.83646,1.97206,air
0.71315,1.85106,2.83696,1.97194,air
0.71290,1.85081,2.83709,1.97206,air
0.71252,1.84956,2.83671,1.97131,air
0.71252,1.85056,2.83659,1.97194,air
0.71302,1.85081,2.83721,1.97144,air
0.71265,1.85056,2.83696,1.97181,air
0.71265,1.85018,2.83684,1.97156,air
0.71252,1.84968,2.83584,1.97106,air
0.71265,1.85043,2.83671,1.97194,air
0.70977,1.84993,2.83584,1.96956,air
0.71240,1.85018,2.83646,1.97144,air
0.71265,1.85031,2.83671,1.97181,air
0.71227,1.84968,2.83609,1.97131,air
0.71290,1.85056,2.83646,1.97169,air
0.71240,1.85031,2.83659,1.97131,air
0.71265,1.84993,2.83671,1.97194,air
0.71265,1.85043,2.83659,1.97169,air
0.71290,1.85118,2.83784,1.97206,air
0.71302,1.85131,2.83809,1.97269,air
0.71327,1.85156,2.83809,1.97294,air
0.71227,1.85043,2.83621,1.97206,air
0.71252,1.85018,2.83684,1.97169,air
0.71240,1.85043,2.83684,1.97169,air
0.71252,1.85018,2.83684,1.97206,air
0.71277,1.85056,2.83696,1.97156,air
0.71290,1.85056,2.83684,1.97144,air
0.71277,1.85056,2.83734,1.97169,air
0.71265,1.85093,2.83771,1.97256,air
0.71240,1.84968,2.83659,1.97156,air
0.71240,1.85006,2.83646,1.96206,air
0.71315,1.84918,2.83659,1.97131,air
0.70215,1.85631,2.80284,1.97819,air
0.71527,1.83343,2.84584,1.94656,air
0.71252,1.84593,2.84021,1.97219,air
0.71365,1.85281,2.84021,1.97469,air
0.71390,1.85306,2.84084,1.97469,air
0.71265,1.84943,2.84096,1.97469,air
0.71415,1.85306,2.84084,1.97469,air
0.71227,1.84968,2.83609,1.97094,air
0.71365,1.85281,2.84046,1.97444,air
0.71377,1.85218,2.83609,1.95968,air
0.71427,1.85281,2.84071,1.97481,air
0.71340,1.85268,2.84059,1.97456,air
0.71227,1.84818,2.84084,1.97469,air
0.71390,1.85318,2.84084,1.97494,air
0.71202,1.84931,2.83621,1.97056,air
0.71365,1.85018,2.83509,1.97106,air
0.71190,1.84931,2.83596,1.97081,air
0.71202,1.84943,2.83596,1.97081,air
0.71190,1.84931,2.83584,1.97106,air
0.71190,1.84918,2.83584,1.97094,air
0.71202,1.84943,2.83571,1.97056,air
0.71227,1.84956,2.83609,1.97119,air
0.71202,1.84931,2.83584,1.97081,air
0.71215,1.84881,2.83609,1.97119,air
0.71227,1.84943,2.83596,1.97094,air
0.71215,1.84931,2.83596,1.97094,air
0.71227,1.84943,2.83621,1.97131,air
0.71227,1.84943,2.83621,1.97119,air
0.71177,1.84881,2.83534,1.97094,air
0.71215,1.84918,2.83596,1.97094,air
0.71215,1.84906,2.83571,1.97081,air
0.71240,1.84918,2.83596,1.97094,air
0.71265,1.84943,2.83621,1.97144,air
0.71265,1.84906,2.83596,1.97031,air
0.71190,1.84643,2.83584,1.97106,air
0.71240,1.84931,2.83621,1.97106,air
0.71252,1.84868,2.82871,1.97094,air
0.71227,1.84918,2.83584,1.97094,air
0.71190,1.84893,2.83584,1.97094,air
0.71215,1.84931,2.83609,1.97131,air
0.71252,1.84918,2.83584,1.97056,air
0.71252,1.84918,2.83496,1.97106,air
0.71302,1.84968,2.83634,1.97144,air
0.71315,1.84931,2.83596,1.97144,air
0.71277,1.84893,2.83621,1.97119,air
0.71265,1.84893,2.83559,1.97069,air
0.71265,1.84906,2.83596,1.97044,air
0.71277,1.84918,2.83571,1.97094,air
0.71302,1.84943,2.83609,1.97094,air
0.71290,1.84943,2.83634,1.97144,air
0.71277,1.84943,2.83596,1.97144,air
0.71265,1.84931,2.83621,1.97106,air
0.71265,1.84918,2.83621,1.97106,air
0.71265,1.84881,2.83621,1.97069,air
0.71227,1.84906,2.83571,1.97106,air
0.71240,1.84893,2.83571,1.97081,air
0.71215,1.84881,2.83609,1.97056,air
0.71177,1.84756,2.83559,1.97019,air
0.71265,1.84906,2.83621,1.97106,air
0.71252,1.84881,2.83609,1.97031,air
0.71215,1.84893,2.83596,1.97106,air
0.71240,1.84893,2.83609,1.97094,air
0.71265,1.84906,2.83534,1.97119,air
0.71302,1.84943,2.83621,1.97119,air
0.71252,1.84931,2.83671,1.97119,air
0.71252,1.84893,2.83621,1.97069,air
0.71190,1.84868,2.83634,1.97094,air
0.71190,1.84831,2.83559,1.96994,air
0.71140,1.84793,2.83534,1.96981,air
0.71127,1.84806,2.83534,1.96969,air
0.71177,1.84756,2.83571,1.96994,air
0.71115,1.84781,2.83521,1.97006,air
0.71190,1.84868,2.83634,1.97031,air
0.71102,1.84743,2.83534,1.96969,air
0.71127,1.84768,2.83521,1.96969,air
0.71215,1.84956,2.83659,1.97144,air
0.71215,1.84931,2.83796,1.97169,air
0.71227,1.84943,2.83746,1.97131,air
0.71190,1.84931,2.83734,1.97106,air
0.71177,1.84893,2.83684,1.97094,air
0.71127,1.84881,2.83671,1.97031,air
0.71165,1.84868,2.83621,1.97081,air
